,Model,Use context,Task,Instance,Task weight,RCRPS,RCRPS variance,RCRPS scaling,CRPS,CRPS RoI,CRPS non RoI,CRPS constraint violations
6595,Chronos-Base,False,MontrealFireFieldFireImplicitShortHistoryTask,5,1/8,0.2705435604878464,0.010737561633352967,0.03289473684210526,0.2705435604878464,0.2705435604878464,0.2705435604878464,0.0
6596,Chronos-Base,False,MontrealFireIceRescueExplicitShortHistoryTask,1,1/8,1.6913624035676624,0.08378058499014004,0.09157509157509157,1.6913624035676624,1.6913624035676624,1.6913624035676624,0.0
6597,Chronos-Base,False,MontrealFireIceRescueExplicitShortHistoryTask,2,1/8,0.09133723404546999,5.657415389668189e-08,0.09157509157509157,0.09133723404546999,0.09133723404546999,0.09133723404546999,0.0
6598,Chronos-Base,False,MontrealFireIceRescueExplicitShortHistoryTask,3,1/8,0.091575091784164,-2.6160145343906216e-13,0.09157509157509157,0.091575091784164,0.091575091784164,0.091575091784164,0.0
6599,Chronos-Base,False,MontrealFireIceRescueExplicitShortHistoryTask,4,1/8,0.05061093512290217,6.454302392627135e-06,0.09157509157509157,0.05061093512290217,0.05061093512290217,0.05061093512290217,0.0
6600,Chronos-Base,False,MontrealFireIceRescueExplicitShortHistoryTask,5,1/8,0.2512636861498787,0.0007710440414796084,0.09157509157509157,0.2512636861498787,0.2512636861498787,0.2512636861498787,0.0
6601,Chronos-Base,False,MontrealFireIceRescueImplicitShortHistoryTask,1,1/8,1.6913624035676624,0.08378058499014004,0.09157509157509157,1.6913624035676624,1.6913624035676624,1.6913624035676624,0.0
6602,Chronos-Base,False,MontrealFireIceRescueImplicitShortHistoryTask,2,1/8,0.09133723404546999,5.657415389668189e-08,0.09157509157509157,0.09133723404546999,0.09133723404546999,0.09133723404546999,0.0
6603,Chronos-Base,False,MontrealFireIceRescueImplicitShortHistoryTask,3,1/8,0.091575091784164,-2.6160145343906216e-13,0.09157509157509157,0.091575091784164,0.091575091784164,0.091575091784164,0.0
6604,Chronos-Base,False,MontrealFireIceRescueImplicitShortHistoryTask,4,1/8,0.05061093512290217,6.454302392627135e-06,0.09157509157509157,0.05061093512290217,0.05061093512290217,0.05061093512290217,0.0
6605,Chronos-Base,False,MontrealFireIceRescueImplicitShortHistoryTask,5,1/8,0.2512636861498787,0.0007710440414796084,0.09157509157509157,0.2512636861498787,0.2512636861498787,0.2512636861498787,0.0
6606,Chronos-Base,False,MontrealFireNauticalRescueAnalogyFullLocalizationMaybeWaterTask,1,1/2,0.7096750694459516,0.00011296019990127189,0.4807692307692307,0.7096750694459516,0.7096750694459516,0.7096750694459516,0.0
6607,Chronos-Base,False,MontrealFireNauticalRescueAnalogyFullLocalizationMaybeWaterTask,2,1/2,3.5253474123190804e-05,1.242979482061786e-09,0.4807692307692307,3.5253474123190804e-05,3.5253474123190804e-05,3.5253474123190804e-05,0.0
6608,Chronos-Base,False,MontrealFireNauticalRescueAnalogyFullLocalizationMaybeWaterTask,3,1/2,3.5253474123190804e-05,1.242979482061786e-09,0.4807692307692307,3.5253474123190804e-05,3.5253474123190804e-05,3.5253474123190804e-05,0.0
6609,Chronos-Base,False,MontrealFireNauticalRescueAnalogyFullLocalizationMaybeWaterTask,4,1/2,3.5253474123190804e-05,1.242979482061786e-09,0.4807692307692307,3.5253474123190804e-05,3.5253474123190804e-05,3.5253474123190804e-05,0.0
6610,Chronos-Base,False,MontrealFireNauticalRescueAnalogyFullLocalizationMaybeWaterTask,5,1/2,0.3442822353378074,0.0011804497661092232,0.4807692307692307,0.3442822353378074,0.3442822353378074,0.3442822353378074,0.0
6611,Chronos-Base,False,MontrealFireNauticalRescueAnalogyTargetLocalizationMaybeWaterTask,1,1/2,0.7096750694459516,0.00011296019990127189,0.4807692307692307,0.7096750694459516,0.7096750694459516,0.7096750694459516,0.0
6612,Chronos-Base,False,MontrealFireNauticalRescueAnalogyTargetLocalizationMaybeWaterTask,2,1/2,3.5253474123190804e-05,1.242979482061786e-09,0.4807692307692307,3.5253474123190804e-05,3.5253474123190804e-05,3.5253474123190804e-05,0.0
6613,Chronos-Base,False,MontrealFireNauticalRescueAnalogyTargetLocalizationMaybeWaterTask,3,1/2,3.5253474123190804e-05,1.242979482061786e-09,0.4807692307692307,3.5253474123190804e-05,3.5253474123190804e-05,3.5253474123190804e-05,0.0
6614,Chronos-Base,False,MontrealFireNauticalRescueAnalogyTargetLocalizationMaybeWaterTask,4,1/2,3.5253474123190804e-05,1.242979482061786e-09,0.4807692307692307,3.5253474123190804e-05,3.5253474123190804e-05,3.5253474123190804e-05,0.0
6615,Chronos-Base,False,MontrealFireNauticalRescueAnalogyTargetLocalizationMaybeWaterTask,5,1/2,0.3442822353378074,0.0011804497661092232,0.4807692307692307,0.3442822353378074,0.3442822353378074,0.3442822353378074,0.0
6616,Chronos-Base,False,MontrealFireNauticalRescueExplicitShortHistoryTask,1,1/8,0.19324209514915314,9.497604042847189e-07,0.0755287009063444,0.19324209514915314,0.19324209514915314,0.19324209514915314,0.0
6617,Chronos-Base,False,MontrealFireNauticalRescueExplicitShortHistoryTask,2,1/8,0.13178989402472074,0.000135463272692488,0.0755287009063444,0.13178989402472074,0.13178989402472074,0.13178989402472074,0.0
6618,Chronos-Base,False,MontrealFireNauticalRescueExplicitShortHistoryTask,3,1/8,0.09717802850422678,0.00011537720619793952,0.0755287009063444,0.09717802850422678,0.09717802850422678,0.09717802850422678,0.0
6619,Chronos-Base,False,MontrealFireNauticalRescueExplicitShortHistoryTask,4,1/8,0.09034368320281133,7.418345090545355e-05,0.0755287009063444,0.09034368320281133,0.09034368320281133,0.09034368320281133,0.0
6620,Chronos-Base,False,MontrealFireNauticalRescueExplicitShortHistoryTask,5,1/8,0.09361667473702136,0.00013671377974558633,0.0755287009063444,0.09361667473702136,0.09361667473702136,0.09361667473702136,0.0
6621,Chronos-Base,False,MontrealFireNauticalRescueImplicitShortHistoryTask,1,1/8,0.19324209514915314,9.497604042847189e-07,0.0755287009063444,0.19324209514915314,0.19324209514915314,0.19324209514915314,0.0
6622,Chronos-Base,False,MontrealFireNauticalRescueImplicitShortHistoryTask,2,1/8,0.13178989402472074,0.000135463272692488,0.0755287009063444,0.13178989402472074,0.13178989402472074,0.13178989402472074,0.0
6623,Chronos-Base,False,MontrealFireNauticalRescueImplicitShortHistoryTask,3,1/8,0.09717802850422678,0.00011537720619793952,0.0755287009063444,0.09717802850422678,0.09717802850422678,0.09717802850422678,0.0
6624,Chronos-Base,False,MontrealFireNauticalRescueImplicitShortHistoryTask,4,1/8,0.09034368320281133,7.418345090545355e-05,0.0755287009063444,0.09034368320281133,0.09034368320281133,0.09034368320281133,0.0
6625,Chronos-Base,False,MontrealFireNauticalRescueImplicitShortHistoryTask,5,1/8,0.09361667473702136,0.00013671377974558633,0.0755287009063444,0.09361667473702136,0.09361667473702136,0.09361667473702136,0.0
6626,Chronos-Base,False,MontrealFireTrashAndBicycleConvincingToneExplicitCausalConfoundingTask,1,1/16,0.17460535805954985,0.00023756660136041682,0.06329113924050632,0.17460535805954985,0.17460535805954985,0.17460535805954985,0.0
6627,Chronos-Base,False,MontrealFireTrashAndBicycleConvincingToneExplicitCausalConfoundingTask,2,1/16,0.08808868548885039,0.00021683878539533285,0.06329113924050632,0.08808868548885039,0.08808868548885039,0.08808868548885039,0.0
6628,Chronos-Base,False,MontrealFireTrashAndBicycleConvincingToneExplicitCausalConfoundingTask,3,1/16,0.0705552350971876,0.0004516919732183611,0.06329113924050632,0.0705552350971876,0.0705552350971876,0.0705552350971876,0.0
6629,Chronos-Base,False,MontrealFireTrashAndBicycleConvincingToneExplicitCausalConfoundingTask,4,1/16,0.052166254177484404,0.00015750262723425207,0.06329113924050632,0.052166254177484404,0.052166254177484404,0.052166254177484404,0.0
6630,Chronos-Base,False,MontrealFireTrashAndBicycleConvincingToneExplicitCausalConfoundingTask,5,1/16,0.1424490888796706,0.0001606191974723234,0.06329113924050632,0.1424490888796706,0.1424490888796706,0.1424490888796706,0.0
6631,Chronos-Base,False,MontrealFireTrashAndBicycleConvincingToneImplicitCausalConfoundingTask,1,1/16,0.17460535805954985,0.00023756660136041682,0.06329113924050632,0.17460535805954985,0.17460535805954985,0.17460535805954985,0.0
6632,Chronos-Base,False,MontrealFireTrashAndBicycleConvincingToneImplicitCausalConfoundingTask,2,1/16,0.08808868548885039,0.00021683878539533285,0.06329113924050632,0.08808868548885039,0.08808868548885039,0.08808868548885039,0.0
6633,Chronos-Base,False,MontrealFireTrashAndBicycleConvincingToneImplicitCausalConfoundingTask,3,1/16,0.0705552350971876,0.0004516919732183611,0.06329113924050632,0.0705552350971876,0.0705552350971876,0.0705552350971876,0.0
6634,Chronos-Base,False,MontrealFireTrashAndBicycleConvincingToneImplicitCausalConfoundingTask,4,1/16,0.052166254177484404,0.00015750262723425207,0.06329113924050632,0.052166254177484404,0.052166254177484404,0.052166254177484404,0.0
6635,Chronos-Base,False,MontrealFireTrashAndBicycleConvincingToneImplicitCausalConfoundingTask,5,1/16,0.1424490888796706,0.0001606191974723234,0.06329113924050632,0.1424490888796706,0.1424490888796706,0.1424490888796706,0.0
6636,Chronos-Base,False,MontrealFireTrashAndBicycleNeutralToneExplicitCausalConfoundingTask,1,1/16,0.17460535805954985,0.00023756660136041682,0.06329113924050632,0.17460535805954985,0.17460535805954985,0.17460535805954985,0.0
6637,Chronos-Base,False,MontrealFireTrashAndBicycleNeutralToneExplicitCausalConfoundingTask,2,1/16,0.08808868548885039,0.00021683878539533285,0.06329113924050632,0.08808868548885039,0.08808868548885039,0.08808868548885039,0.0
6638,Chronos-Base,False,MontrealFireTrashAndBicycleNeutralToneExplicitCausalConfoundingTask,3,1/16,0.0705552350971876,0.0004516919732183611,0.06329113924050632,0.0705552350971876,0.0705552350971876,0.0705552350971876,0.0
6639,Chronos-Base,False,MontrealFireTrashAndBicycleNeutralToneExplicitCausalConfoundingTask,4,1/16,0.052166254177484404,0.00015750262723425207,0.06329113924050632,0.052166254177484404,0.052166254177484404,0.052166254177484404,0.0
6640,Chronos-Base,False,MontrealFireTrashAndBicycleNeutralToneExplicitCausalConfoundingTask,5,1/16,0.1424490888796706,0.0001606191974723234,0.06329113924050632,0.1424490888796706,0.1424490888796706,0.1424490888796706,0.0
6641,Chronos-Base,False,MontrealFireTrashAndBicycleNeutralToneImplicitCausalConfoundingTask,1,1/16,0.17460535805954985,0.00023756660136041682,0.06329113924050632,0.17460535805954985,0.17460535805954985,0.17460535805954985,0.0
6642,Chronos-Base,False,MontrealFireTrashAndBicycleNeutralToneImplicitCausalConfoundingTask,2,1/16,0.08808868548885039,0.00021683878539533285,0.06329113924050632,0.08808868548885039,0.08808868548885039,0.08808868548885039,0.0
6643,Chronos-Base,False,MontrealFireTrashAndBicycleNeutralToneImplicitCausalConfoundingTask,3,1/16,0.0705552350971876,0.0004516919732183611,0.06329113924050632,0.0705552350971876,0.0705552350971876,0.0705552350971876,0.0
6644,Chronos-Base,False,MontrealFireTrashAndBicycleNeutralToneImplicitCausalConfoundingTask,4,1/16,0.052166254177484404,0.00015750262723425207,0.06329113924050632,0.052166254177484404,0.052166254177484404,0.052166254177484404,0.0
6645,Chronos-Base,False,MontrealFireTrashAndBicycleNeutralToneImplicitCausalConfoundingTask,5,1/16,0.1424490888796706,0.0001606191974723234,0.06329113924050632,0.1424490888796706,0.1424490888796706,0.1424490888796706,0.0
6646,Chronos-Base,False,MontrealFireTrashAndNauticalConvincingToneExplicitCausalConfoundingTask,1,1/16,0.17460535805954985,0.00023756660136041682,0.06329113924050632,0.17460535805954985,0.17460535805954985,0.17460535805954985,0.0
6647,Chronos-Base,False,MontrealFireTrashAndNauticalConvincingToneExplicitCausalConfoundingTask,2,1/16,0.08808868548885039,0.00021683878539533285,0.06329113924050632,0.08808868548885039,0.08808868548885039,0.08808868548885039,0.0
6648,Chronos-Base,False,MontrealFireTrashAndNauticalConvincingToneExplicitCausalConfoundingTask,3,1/16,0.0705552350971876,0.0004516919732183611,0.06329113924050632,0.0705552350971876,0.0705552350971876,0.0705552350971876,0.0
6649,Chronos-Base,False,MontrealFireTrashAndNauticalConvincingToneExplicitCausalConfoundingTask,4,1/16,0.052166254177484404,0.00015750262723425207,0.06329113924050632,0.052166254177484404,0.052166254177484404,0.052166254177484404,0.0
6650,Chronos-Base,False,MontrealFireTrashAndNauticalConvincingToneExplicitCausalConfoundingTask,5,1/16,0.1424490888796706,0.0001606191974723234,0.06329113924050632,0.1424490888796706,0.1424490888796706,0.1424490888796706,0.0
6651,Chronos-Base,False,MontrealFireTrashAndNauticalConvincingToneImplicitCausalConfoundingTask,1,1/16,0.17460535805954985,0.00023756660136041682,0.06329113924050632,0.17460535805954985,0.17460535805954985,0.17460535805954985,0.0
6652,Chronos-Base,False,MontrealFireTrashAndNauticalConvincingToneImplicitCausalConfoundingTask,2,1/16,0.08808868548885039,0.00021683878539533285,0.06329113924050632,0.08808868548885039,0.08808868548885039,0.08808868548885039,0.0
6653,Chronos-Base,False,MontrealFireTrashAndNauticalConvincingToneImplicitCausalConfoundingTask,3,1/16,0.0705552350971876,0.0004516919732183611,0.06329113924050632,0.0705552350971876,0.0705552350971876,0.0705552350971876,0.0
6654,Chronos-Base,False,MontrealFireTrashAndNauticalConvincingToneImplicitCausalConfoundingTask,4,1/16,0.052166254177484404,0.00015750262723425207,0.06329113924050632,0.052166254177484404,0.052166254177484404,0.052166254177484404,0.0
6655,Chronos-Base,False,MontrealFireTrashAndNauticalConvincingToneImplicitCausalConfoundingTask,5,1/16,0.1424490888796706,0.0001606191974723234,0.06329113924050632,0.1424490888796706,0.1424490888796706,0.1424490888796706,0.0
6656,Chronos-Base,False,MontrealFireTrashAndNauticalNeutralToneExplicitCausalConfoundingTask,1,1/16,0.17460535805954985,0.00023756660136041682,0.06329113924050632,0.17460535805954985,0.17460535805954985,0.17460535805954985,0.0
6657,Chronos-Base,False,MontrealFireTrashAndNauticalNeutralToneExplicitCausalConfoundingTask,2,1/16,0.08808868548885039,0.00021683878539533285,0.06329113924050632,0.08808868548885039,0.08808868548885039,0.08808868548885039,0.0
6658,Chronos-Base,False,MontrealFireTrashAndNauticalNeutralToneExplicitCausalConfoundingTask,3,1/16,0.0705552350971876,0.0004516919732183611,0.06329113924050632,0.0705552350971876,0.0705552350971876,0.0705552350971876,0.0
6659,Chronos-Base,False,MontrealFireTrashAndNauticalNeutralToneExplicitCausalConfoundingTask,4,1/16,0.052166254177484404,0.00015750262723425207,0.06329113924050632,0.052166254177484404,0.052166254177484404,0.052166254177484404,0.0
6660,Chronos-Base,False,MontrealFireTrashAndNauticalNeutralToneExplicitCausalConfoundingTask,5,1/16,0.1424490888796706,0.0001606191974723234,0.06329113924050632,0.1424490888796706,0.1424490888796706,0.1424490888796706,0.0
6661,Chronos-Base,False,MontrealFireTrashAndNauticalNeutralToneImplicitCausalConfoundingTask,1,1/16,0.17460535805954985,0.00023756660136041682,0.06329113924050632,0.17460535805954985,0.17460535805954985,0.17460535805954985,0.0
6662,Chronos-Base,False,MontrealFireTrashAndNauticalNeutralToneImplicitCausalConfoundingTask,2,1/16,0.08808868548885039,0.00021683878539533285,0.06329113924050632,0.08808868548885039,0.08808868548885039,0.08808868548885039,0.0
6663,Chronos-Base,False,MontrealFireTrashAndNauticalNeutralToneImplicitCausalConfoundingTask,3,1/16,0.0705552350971876,0.0004516919732183611,0.06329113924050632,0.0705552350971876,0.0705552350971876,0.0705552350971876,0.0
6664,Chronos-Base,False,MontrealFireTrashAndNauticalNeutralToneImplicitCausalConfoundingTask,4,1/16,0.052166254177484404,0.00015750262723425207,0.06329113924050632,0.052166254177484404,0.052166254177484404,0.052166254177484404,0.0
6665,Chronos-Base,False,MontrealFireTrashAndNauticalNeutralToneImplicitCausalConfoundingTask,5,1/16,0.1424490888796706,0.0001606191974723234,0.06329113924050632,0.1424490888796706,0.1424490888796706,0.1424490888796706,0.0
6666,Chronos-Base,False,MontrealFireTrashFireExplicitShortHistoryTask,1,1/8,0.17460535805954985,0.00023756660136041682,0.06329113924050632,0.17460535805954985,0.17460535805954985,0.17460535805954985,0.0
6667,Chronos-Base,False,MontrealFireTrashFireExplicitShortHistoryTask,2,1/8,0.08808868548885039,0.00021683878539533285,0.06329113924050632,0.08808868548885039,0.08808868548885039,0.08808868548885039,0.0
6668,Chronos-Base,False,MontrealFireTrashFireExplicitShortHistoryTask,3,1/8,0.0705552350971876,0.0004516919732183611,0.06329113924050632,0.0705552350971876,0.0705552350971876,0.0705552350971876,0.0
6669,Chronos-Base,False,MontrealFireTrashFireExplicitShortHistoryTask,4,1/8,0.052166254177484404,0.00015750262723425207,0.06329113924050632,0.052166254177484404,0.052166254177484404,0.052166254177484404,0.0
6670,Chronos-Base,False,MontrealFireTrashFireExplicitShortHistoryTask,5,1/8,0.1424490888796706,0.0001606191974723234,0.06329113924050632,0.1424490888796706,0.1424490888796706,0.1424490888796706,0.0
6671,Chronos-Base,False,MontrealFireTrashFireImplicitShortHistoryTask,1,1/8,0.17460535805954985,0.00023756660136041682,0.06329113924050632,0.17460535805954985,0.17460535805954985,0.17460535805954985,0.0
6672,Chronos-Base,False,MontrealFireTrashFireImplicitShortHistoryTask,2,1/8,0.08808868548885039,0.00021683878539533285,0.06329113924050632,0.08808868548885039,0.08808868548885039,0.08808868548885039,0.0
6673,Chronos-Base,False,MontrealFireTrashFireImplicitShortHistoryTask,3,1/8,0.0705552350971876,0.0004516919732183611,0.06329113924050632,0.0705552350971876,0.0705552350971876,0.0705552350971876,0.0
6674,Chronos-Base,False,MontrealFireTrashFireImplicitShortHistoryTask,4,1/8,0.052166254177484404,0.00015750262723425207,0.06329113924050632,0.052166254177484404,0.052166254177484404,0.052166254177484404,0.0
6675,Chronos-Base,False,MontrealFireTrashFireImplicitShortHistoryTask,5,1/8,0.1424490888796706,0.0001606191974723234,0.06329113924050632,0.1424490888796706,0.1424490888796706,0.1424490888796706,0.0
6676,Chronos-Base,False,OraclePredUnivariateConstraintsTask,1,1/2,0.02416785858374187,2.885617336812235e-06,0.07851758793969847,0.02265678170871088,0.02265678170871088,0.02265678170871088,0.0015110768750309922
6677,Chronos-Base,False,OraclePredUnivariateConstraintsTask,2,1/2,0.06339749919464033,1.111630372424855e-05,0.07851758793969847,0.0611913694689671,0.0611913694689671,0.0611913694689671,0.002206129725673236
